timestamp,packet_drop_percentage,bits_per_second,jitter_ms,seconds,receiver_txpower,sender_txpower,receiver_sender_SNR,sender_receiver_SNR,receiver_sender_RSSI,sender_receiver_RSSI,receiver_noise,sender_noise,route
2025-01-21 09:59:24.453814016,0.08282716731087797,9998239.46053982,0.943031019848535,4.197112,19,19,3,7,-89,-83,-92,-90,[]
2025-01-21 09:59:29.456793088,0,9998382.454421613,2.169095987650988,4.244132,19,19,3,8,-88,-83,-91,-90,[]
2025-01-21 09:59:34.519973120,0.027525461051472612,9802114.790252,6.672045075520112,4.312546,19,19,7,7,-84,-84,-91,-91,[]
2025-01-21 09:59:39.586957056,0.8516483516483516,8756770.72149174,0.597917936843749,4.843745,19,19,5,11,-87,-80,-92,-90,[]
2025-01-21 09:59:45.287739136,0,9998339.55582761,1.2230757289131853,4.212675,19,19,8,5,-83,-83,-91,-89,[]
2025-01-21 09:59:50.252269056,0.22087244616234125,9998346.70556771,1.07138868308194,4.228417,19,19,5,7,-87,-83,-91,-90,[]
2025-01-21 09:59:55.299609856,0.137779002480022,9851441.22869489,2.85233502521955,4.307521,19,19,7,8,-84,-83,-91,-91,[]
2025-01-21 10:00:00.455691008,0.08282716731087797,9998330.02285671,1.1298491086100468,4.198816,18,18,6,7,-85,-84,-91,-91,[]
2025-01-21 10:00:05.422311168,0.934065934065934,8947922.39628958,1.0056622652135396,4.737377,18,18,6,7,-85,-84,-91,-91,[]
2025-01-21 10:00:11.023060992,0.0825991189427313,9898517.699380577,1.7339799841601762,4.257132,18,18,3,8,-89,-83,-92,-91,[]
2025-01-21 10:00:16.095741952,0.9325287986834887,9060391.408270244,0.733496631889126,4.682774,18,18,5,8,-87,-83,-92,-90,[]
2025-01-21 10:00:21.611545088,0.13804527885146328,9998353.85531804,1.5217083414486758,4.218492,18,18,8,6,-84,-84,-92,-90,[]
2025-01-21 10:00:38.076418048,0.2201430930104568,9663491.43384993,0.58793793129662,4.376517,18,18,7,9,-84,-82,-92,-91,[]
2025-01-21 10:00:43.271119104,0.05521811154058531,9998377.68789299,1.0608938227863831,4.203903,18,18,4,5,-88,-85,-91,-90,[]
2025-01-21 10:00:48.253200128,0.27495188342040144,9126636.25105036,0.9564670198954556,4.634114,18,18,0,6,-91,-84,-91,-90,[]
